Year Month Day Hour Minute Second VelocityX VelocityY Level StdError1 StdError2 StdError3 SNR1 SNR2 SNR3 SignalAmp1 SignalAmp2 SignalAmp3 Noise1 Noise2 Noise3 IceDetection Heading Pitch Roll StdDevHeading StdDevPitch StdDevRoll Temperature Pressure StdDevPressure Voltage CellBegin CellEnd Speed Direction Area Flow 
2013 02 01 02 56 46     0.0     0.0   1.953  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  32  26   0  331.6  -2.4   1.2  0.0  0.0  0.0  -0.23     2.1155    0.003  11.6   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 02 01 03 11 46     0.0     0.0   1.951  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  32  26   0  331.6  -2.4   1.2  0.0  0.0  0.0  -0.22     2.1141    0.003  11.6   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 02 01 03 26 46     0.0     0.0   1.950  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  29  33  26   0  331.6  -2.4   1.2  0.0  0.0  0.0  -0.23     2.1122    0.003  11.6   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 02 01 03 41 46     0.0     0.0   1.948  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  29  32  25   0  331.6  -2.4   1.2  0.0  0.0  0.0  -0.22     2.1106    0.002  11.6   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 02 01 03 56 46     0.0     0.0   1.946  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  33  26   0  331.6  -2.4   1.2  0.0  0.0  0.0  -0.22     2.1089    0.003  11.6   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 02 01 04 11 46     0.0     0.0   1.945  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  32  29   0  331.5  -2.4   1.2  0.0  0.0  0.0  -0.23     2.1083    0.002  11.6   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 02 01 04 26 46     0.0     0.0   1.938  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  32  27   0  331.6  -2.4   1.2  0.0  0.0  0.0  -0.22     2.1068    0.003  11.6   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 02 01 04 41 46     0.0     0.0   1.941  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  33  28   0  331.6  -2.4   1.2  0.0  0.0  0.0  -0.23     2.1054    0.003  11.6   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 02 01 04 56 46     0.0     0.0   1.939  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  32  27   0  331.5  -2.4   1.2  0.0  0.0  0.0  -0.22     2.1035    0.003  11.6   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 02 01 05 11 46     0.0     0.0   1.936  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  32  26   0  331.6  -2.4   1.2  0.0  0.0  0.0  -0.22     2.1023    0.003  11.6   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 02 01 05 26 46     0.0     0.0   1.937  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  33  26   0  331.6  -2.4   1.2  0.0  0.0  0.0  -0.22     2.1010    0.003  11.6   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 02 01 05 41 46     0.0     0.0   1.929  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  32  27   0  331.6  -2.4   1.2  0.0  0.0  0.0  -0.22     2.0988    0.002  11.6   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 02 01 05 56 46     0.0     0.0   1.923  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  29  32  27   0  331.6  -2.4   1.2  0.0  0.0  0.0  -0.22     2.0951    0.003  11.6   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 02 01 06 11 46     0.0     0.0   1.922  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  33  28   0  331.6  -2.4   1.2  0.0  0.0  0.0  -0.22     2.0934    0.003  11.6   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 02 01 06 26 46     0.0     0.0   1.921  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  32  27   0  331.6  -2.4   1.2  0.0  0.0  0.0  -0.22     2.0901    0.002  11.6   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 02 01 06 41 46     0.0     0.0   1.916  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  32  26   0  331.5  -2.4   1.2  0.0  0.0  0.0  -0.23     2.0893    0.002  11.6   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 02 01 06 56 46     0.0     0.0   1.912  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  33  27   0  331.5  -2.4   1.2  0.0  0.0  0.0  -0.22     2.0882    0.003  11.6   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 02 01 07 11 46     0.0     0.0   1.908  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  33  28   0  331.5  -2.4   1.2  0.0  0.0  0.0  -0.22     2.0835    0.002  11.6   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 02 01 07 26 46     0.0     0.0   1.901  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  31  26   0  331.5  -2.4   1.2  0.0  0.0  0.0  -0.22     2.0796    0.003  11.6   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 02 01 07 41 46     0.0     0.0   1.899  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  33  26   0  331.6  -2.4   1.2  0.0  0.0  0.0  -0.22     2.0750    0.003  11.6   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 02 01 07 56 46     0.0     0.0   1.891  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  32  27   0  331.6  -2.4   1.2  0.0  0.0  0.0  -0.22     2.0692    0.002  11.6   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 02 01 08 11 46     0.0     0.0   1.888  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  27  33  25   0  331.6  -2.4   1.2  0.0  0.0  0.0  -0.22     2.0676    0.002  11.8   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 02 01 08 26 46     0.0     0.0   1.881  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  28  31  27   0  331.6  -2.4   1.2  0.0  0.0  0.0  -0.22     2.0624    0.002  12.2   1.0   1.0    0.00     0.0      -1.0000       0.0000
2013 02 01 08 41 46     0.0     0.0   1.875  25.5  25.5   0.0   0.0   0.0   0.0   0   0   0  29  31  26   0  331.5  -2.4   1.2  0.0  0.0  0.0  -0.22     2.0573    0.003  12.8   1.0   1.0    0.00     0.0      -1.0000       0.0000
